link_src,link_track,pdt_dis_nm,name,sc_id,stock_name,sc_sector_id,sc_sector,forum_topics_url,Mkt Cap (Rs. Cr.),Previous Close,Face Value,TTM EPS,TTM PE,Book Value Per Share,Basic EPS (Rs.),Diluted EPS (Rs.),Cash EPS (Rs.),Book Value [ExclRevalReserve]/Share (Rs.),Book Value [InclRevalReserve]/Share (Rs.),Revenue from Operations/Share (Rs.),PBDIT/Share (Rs.),PBIT/Share (Rs.),PBT/Share (Rs.),Net Profit/Share (Rs.),NP After MI And SOA / Share (Rs.),PBDIT Margin (%),PBIT Margin (%),PBT Margin (%),Net Profit Margin (%),NP After MI And SOA Margin (%),Return on Networth/Equity (%),Return on Capital Employed (%),Return on Assets (%),Total Debt/Equity (X),Asset Turnover Ratio (%),Current Ratio (X),Quick Ratio (X),Inventory Turnover Ratio (X),Dividend Payout Ratio (NP) (%),Dividend Payout Ratio (CP) (%),Earnings Retention Ratio (%),Cash Earnings Retention Ratio (%),Interest Coverage Ratios (%),Interest Coverage Ratios (Post Tax) (%),Enterprise Value (Cr.),EV/Net Operating Revenue (X),EV/EBITDA (X),MarketCap/Net Operating Revenue (X),Retention Ratios (%),Price/BV (X),Price/Net Operating Revenue,Earnings Yield,Operating Revenue Per Share,ROCE (%),CASA (%),Net Profit After MI And SOA Margin (%),Operating Profit Margin (%),Return On Assets (%),Return On Equity/Networth (%),Net Interest Margin (%),Cost To Income (%),Interest Income/Total Assets (%),Non-Interest Income/Total Assets (%),Operating Profit/Total Assets (%),Operating Expenses/Total Assets (%),Interest Expenses/Total Assets (%),Enterprise Value (Rs.Cr),EV Per Net Sales (X),Price To Book Value (X),Price To Sales (X),Earnings Yield (X),Key Financial Ratios of(in Rs. Cr.),Key Financial Ratios of Container Corporation of India(in Rs. Cr.),Key Financial Ratios of Pritish Nandy Communications(in Rs. Cr.)
https://www.moneycontrol.com/india/stockpricequote/miscellaneous/fsne-commerceventuresnykaa/FEV,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=FEV&type=stock,"FSN E-Commerce Ventures Nykaa&nbsp;<span>INE388Y01029, NYKAA, 543384</span>",FSN E-Commerce Ventures Nykaa,FEV,FSN E-Commerce Ventures Nykaa,Mi,Miscellaneous,https://mmb.moneycontrol.com/forum-topics/stocks/fsn-e-commerce-511776.html,"68,616",241.26,1.00,0.28,856.46,4.56,0.23,0.23,1.19,4.55,4.55,27.80,1.75,0.82,0.45,0.26,0.23,6.30,2.95,1.60,0.92,0.83,5.07,12.90,1.66,0.74,2.15,1.24,0.58,6.09,0.00,0.00,0.00,0.00,4.67,4.67,"51,981.36",6.54,103.72,6.44,0.00,39.35,6.44,0.00,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/chemicals/orientalaromaticsltd/CAP,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=CAP&type=stock,"ORIENTAL AROMATICS Ltd.&nbsp;<span>INE959C01023, OAL, 500078</span>",ORIENTAL AROMATICS Ltd.,CAP,ORIENTAL AROMATICS Ltd.,CH,Chemicals,https://mmb.moneycontrol.com/forum-topics/stocks/camphorall-78251.html,"1,105",329.20,5.00,7.09,46.33,195.03,10.20,10.20,17.24,197.00,197.00,275.83,28.72,21.69,14.15,10.20,10.20,10.41,7.86,5.12,3.69,3.69,5.17,9.48,2.99,0.53,0.87,1.68,0.71,2.89,4.90,2.90,95.10,97.10,3.81,3.81,"1,267.80",1.37,13.12,1.00,95.09,1.40,1.00,0.04,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/constructioncontracting-real-estate/oberoirealty/OR,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=OR&type=stock,"Oberoi Realty&nbsp;<span>INE093I01010, OBEROIRLTY, 533273</span>",Oberoi Realty,OR,Oberoi Realty,RE,Retail & Real Estate,https://mmb.moneycontrol.com/forum-topics/stocks/oberoi-realty-509192.html,"58,373","1,595.60",10.00,56.72,28.30,431.92,61.21,61.21,63.43,431.92,431.92,145.39,90.51,88.08,80.78,61.00,61.21,62.25,60.58,55.56,41.95,42.09,14.17,16.64,9.78,0.21,0.25,4.34,1.65,0.00,16.33,15.71,83.67,84.29,12.41,12.41,"61,780.95",11.69,18.77,11.25,83.66,3.79,11.25,0.04,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/ground-freightlogistics-services/orissabengalcarrier/OBC01,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=OBC01&type=stock,"Orissa Bengal Carrier&nbsp;<span>INE426Z01016, OBCL, 541206</span>",Orissa Bengal Carrier,OBC01,Orissa Bengal Carrier,,,https://mmb.moneycontrol.com/forum-topics/stocks/orissa-bengal-carrier-ltd-510737.html,118,55.27,10.00,1.50,37.34,43.53,1.10,1.10,3.59,43.53,43.53,160.72,6.05,3.56,1.71,1.10,1.10,3.76,2.21,1.06,0.68,0.68,2.51,6.71,1.42,0.64,0.00,2.05,2.05,0.00,0.00,0.00,0.00,0.00,3.28,3.28,167.22,0.49,13.11,0.32,0.00,1.19,0.32,0.02,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/cement/nuvocovistascorporation/NVC,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=NVC&type=stock,"Nuvoco Vistas Corporation&nbsp;<span>INE118D01016, NUVOCO, 543334</span>",Nuvoco Vistas Corporation,NVC,Nuvoco Vistas Corporation,,,https://mmb.moneycontrol.com/forum-topics/stocks/nuvoco-vistas-511715.html,"15,156",423.20,10.00,4.26,99.61,249.21,0.61,0.61,24.93,252.05,252.05,289.97,38.96,14.64,0.74,0.61,0.61,13.43,5.04,0.25,0.21,0.21,0.24,4.05,0.12,0.42,0.56,0.43,0.29,2.05,0.00,0.00,0.00,0.00,2.80,2.80,"14,642.62",1.41,10.52,1.06,0.00,1.22,1.06,0.00,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/oil-drillingexploration/oilnaturalgascorporation/ONG,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=ONG&type=stock,"Oil and Natural Gas Corporation&nbsp;<span>INE213A01029, ONGC, 500312</span>",Oil and Natural Gas Corporation,ONG,Oil and Natural Gas Corporation,OG,Oil & Gas,https://mmb.moneycontrol.com/forum-topics/stocks/ongc-2161.html,"306,531",243.04,5.00,28.63,8.51,280.02,28.80,28.80,57.63,273.00,273.00,486.53,80.49,52.50,40.83,29.64,28.80,16.54,10.79,8.39,6.09,5.91,10.54,11.15,4.77,0.45,0.83,0.81,0.45,11.01,46.88,23.77,53.12,76.23,6.97,6.97,"467,150.84",0.76,4.61,0.51,53.11,0.90,0.51,0.12,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/computers-software-mediumsmall/nucleussoftwareexports/NS,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=NS&type=stock,"Nucleus Software Exports&nbsp;<span>INE096B01018, NUCLEUS, 531209</span>",Nucleus Software Exports,NS,Nucleus Software Exports,IT,Information Technology,https://mmb.moneycontrol.com/forum-topics/stocks/nucleus-softwar-23523.html,"2,641","1,004.15",10.00,63.82,15.72,272.15,61.40,61.40,67.53,309.24,309.24,316.08,89.10,83.48,83.19,61.91,61.91,28.18,26.41,26.32,19.58,19.58,20.01,25.25,14.13,0.00,0.73,1.93,1.93,0.00,20.53,18.82,79.47,81.18,312.81,312.81,"1,988.60",2.39,8.48,2.54,79.46,2.59,2.54,0.08,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/medical-equipmentsuppliesaccessories/nureca/N10,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=N10&type=stock,"Nureca&nbsp;<span>INE0DSF01015, NURECA, 543264</span>",Nureca,N10,Nureca,,,https://mmb.moneycontrol.com/forum-topics/stocks/nureca-511613.html,238,230.78,10.00,0.00,--,194.30,0.85,0.85,3.18,194.29,194.29,109.66,4.90,2.56,1.34,0.85,0.85,4.46,2.33,1.22,0.77,0.77,0.43,1.29,0.40,0.01,0.53,15.32,12.10,0.32,0.00,0.00,0.00,0.00,4.03,4.03,166.47,1.52,34.01,1.92,0.00,1.08,1.92,0.00,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/auto-ancillaries-brakes/olaelectricmobility/OEM,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=OEM&type=stock,"Ola Electric Mobility&nbsp;<span>INE0LXG01040, OLAELEC, 544225</span>",Ola Electric Mobility,OEM,Ola Electric Mobility,AU,Automotive,https://mmb.moneycontrol.com/forum-topics/stocks/ola-electric-mobilit-529046.html,"23,814",55.85,10.00,-5.34,--,14.90,-5.48,-5.48,-3.88,11.66,11.66,10.23,-2.99,-4.28,-5.16,-5.16,-5.16,-29.26,-41.80,-50.42,-50.42,-50.42,-44.25,-25.08,-20.55,0.59,0.48,1.87,1.65,6.11,0.00,0.00,0.00,0.00,-3.61,-3.61,"22,892.07",5.07,-17.33,5.18,0.00,4.54,5.18,-0.10,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/steel-tubespipes/oilcountrytubular/OCT,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=OCT&type=stock,"Oil Country Tubular&nbsp;<span>INE591A01010, OILCOUNTUB, 500313</span>",Oil Country Tubular,OCT,Oil Country Tubular,MM,Metals & Mining,https://mmb.moneycontrol.com/forum-topics/stocks/oil-country-18024.html,407,74.55,10.00,0.00,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/trading/occl/OL02,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=OL03&type=stock,"OCCL&nbsp;<span>INE0PK601023, OCCLLTD, 544278</span>",OCCL,OL03,OCCL,,,,650,128.15,2.00,0.00,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/trading/occl/OL02,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=OL03&type=stock,"OCCL&nbsp;<span>INE0PK601023, OCCLLTD, 544278</span>",OCCL,OL03,OCCL,,,,650,128.15,2.00,0.00,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/telecommunications-service/olectragreentech/GI29,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=GT06&type=stock,"Olectra Greentech&nbsp;<span>INE260D01016, OLECTRA, 532439</span>",Olectra Greentech,GT06,Olectra Greentech,TC,Telecommunication,https://mmb.moneycontrol.com/forum-topics/stocks/goldstone-infra-34843.html,"12,682","1,558.00",4.00,17.17,89.99,119.61,16.92,16.92,21.09,127.83,127.83,219.53,33.25,28.71,22.48,16.55,16.92,15.14,13.07,10.23,7.53,7.70,13.23,18.88,6.39,0.24,0.96,1.64,1.32,7.12,2.36,1.86,97.64,98.14,5.34,5.34,"9,668.89",5.37,35.43,5.32,97.63,9.13,5.32,0.01,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/computers-software/oraclefinancialservicessoftware/OFS01,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=S11&type=stock,"Oracle Financial Services Software&nbsp;<span>INE881D01027, OFSS, 532466</span>",Oracle Financial Services Software,S11,Oracle Financial Services Software,IT,Information Technology,https://mmb.moneycontrol.com/forum-topics/stocks/oracle-fin-serv-1461.html,"77,912","8,724.00",5.00,276.62,32.40,812.44,274.27,272.52,282.11,963.39,963.39,788.80,389.46,381.50,381.44,274.15,274.15,49.37,48.36,48.35,34.75,34.75,28.45,36.85,23.47,0.00,0.68,6.90,6.90,0.00,87.45,84.98,12.55,15.02,"6,761.00","6,761.00","62,127.58",9.07,18.38,9.94,12.54,8.14,9.94,0.03,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/misc-commercial-services/odigmaconsultancysolutions/OCSL,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=OCSL&type=stock,"Odigma Consultancy Solutions&nbsp;<span>INE054301028, ODIGMA, 544301</span>",Odigma Consultancy Solutions,OCSL,Odigma Consultancy Solutions,Mi,Miscellaneous,,131,43.41,1.00,0.00,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/oil-drillingexploration/oilnaturalgascorporation/ONG,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=ONG&type=stock,"Oil and Natural Gas Corporation&nbsp;<span>INE213A01029, ONGC, 500312</span>",Oil and Natural Gas Corporation,ONG,Oil and Natural Gas Corporation,OG,Oil & Gas,https://mmb.moneycontrol.com/forum-topics/stocks/ongc-2161.html,"306,531",243.04,5.00,28.63,8.51,280.02,28.80,28.80,57.63,273.00,273.00,486.53,80.49,52.50,40.83,29.64,28.80,16.54,10.79,8.39,6.09,5.91,10.54,11.15,4.77,0.45,0.83,0.81,0.45,11.01,46.88,23.77,53.12,76.23,6.97,6.97,"467,150.84",0.76,4.61,0.51,53.11,0.90,0.51,0.12,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/finance-investments/onelifecapitaladvisors/OCA,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=OCA&type=stock,"Onelife Capital Advisors&nbsp;<span>INE912L01015, ONELIFECAP, 533632</span>",Onelife Capital Advisors,OCA,Onelife Capital Advisors,BF,Banking & Financial Services,https://mmb.moneycontrol.com/forum-topics/stocks/onelife-capital-509376.html,19,13.49,10.00,-4.67,--,34.73,-3.65,-3.65,-3.19,25.96,25.96,8.45,-13.04,-13.50,-1.91,-3.65,-3.65,-154.43,-159.89,-22.57,-43.23,-43.23,-14.06,-30.24,-2.84,0.66,0.07,1.01,1.00,0.00,0.00,0.00,0.00,0.00,-9.02,-9.02,6.58,0.58,-0.38,1.21,0.00,0.39,1.21,-0.36,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/telecommunications-service/onmobileglobal/OG01,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=OG01&type=stock,"OnMobile Global&nbsp;<span>INE809I01019, ONMOBILE, 532944</span>",OnMobile Global,OG01,OnMobile Global,IT,Information Technology,https://mmb.moneycontrol.com/forum-topics/stocks/onmobile-global-246844.html,734,68.21,10.00,-0.89,--,59.01,-3.78,-3.78,-0.77,58.57,58.57,53.90,1.50,-1.54,-3.26,-3.81,-3.78,2.78,-2.85,-6.05,-7.07,-7.01,-6.45,-2.57,-4.61,0.07,0.65,1.22,1.22,0.00,0.00,0.00,0.00,0.00,2.62,2.62,476.39,0.83,29.84,0.83,0.00,0.76,0.83,-0.08,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/telecommunication-equipment/optiemusinfracom/AF02,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=AF02&type=stock,"Optiemus Infracom&nbsp;<span>INE350C01017, OPTIEMUS, 530135</span>",Optiemus Infracom,AF02,Optiemus Infracom,BF,Banking & Financial Services,https://mmb.moneycontrol.com/forum-topics/stocks/optiemus-infra-241996.html,"5,988",674.80,10.00,7.45,91.12,51.57,7.37,7.33,9.44,76.25,76.25,216.61,14.41,11.85,8.41,6.88,7.26,6.65,5.46,3.88,3.17,3.35,9.51,12.44,4.08,0.19,1.30,1.50,1.16,3.53,0.00,0.00,0.00,0.00,4.19,4.19,"3,764.58",1.99,29.94,1.99,0.00,5.64,1.99,0.02,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/engineering/ominfra/OMM02,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=OMM&type=stock,"OM Infra&nbsp;<span>INE239D01028, OMINFRAL, 531092</span>",OM Infra,OMM,OM Infra,EC,Engineering & Capital Goods,https://mmb.moneycontrol.com/forum-topics/stocks/om-metals-infra-244434.html,"1,214",125.21,1.00,2.33,54.10,76.27,3.54,3.54,4.32,77.46,77.46,74.00,5.84,5.25,2.95,3.73,3.73,7.88,7.09,3.98,5.04,5.03,4.81,6.03,2.52,0.10,0.50,1.46,0.77,0.67,0.00,0.00,0.00,0.00,2.54,2.54,"1,132.03",1.59,20.15,1.54,0.00,1.47,1.54,0.03,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/miscellaneous/onepointonesolutionsltd/OPO,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=OPO&type=stock,"One Point One Solutions Ltd.&nbsp;<span>INE840Y01029, ONEPOINT, 0</span>",One Point One Solutions Ltd.,OPO,One Point One Solutions Ltd.,MS,Miscellaneous,https://mmb.moneycontrol.com/forum-topics/stocks/one-point-one-solutions-ltd-510659.html,"1,266",46.20,2.00,1.33,36.21,14.24,1.39,1.35,2.27,15.43,15.43,9.77,2.89,1.88,1.63,1.26,1.26,29.54,19.25,16.64,12.93,12.93,8.18,10.80,6.62,0.02,0.68,3.23,3.23,0.00,0.00,0.00,0.00,0.00,11.31,11.31,"1,230.73",4.80,16.25,4.83,0.00,3.05,4.83,0.03,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/pharmaceuticalsdrugs/onesourcespecialtypharma/OSPL,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=OSPL&type=stock,"OneSource Specialty Pharma&nbsp;<span>INE013P01021, ONESOURCE, 544292</span>",OneSource Specialty Pharma,OSPL,OneSource Specialty Pharma,,,,"20,682","1,787.50",1.00,-1.10,--,513.48,-1.63,-1.63,22.36,513.90,513.90,126.27,42.30,18.36,-5.86,-1.57,-1.57,33.49,14.54,-4.64,-1.24,-1.24,-0.30,3.26,-0.23,0.13,0.33,0.98,0.83,17.07,0.00,0.00,0.00,0.00,2.91,2.91,"20,473.63",14.17,42.30,13.84,0.00,3.40,13.84,0.00,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/computers-software-mediumsmall/onwardtechnologies/OT,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=OT&type=stock,"Onward Technologies&nbsp;<span>INE229A01017, ONWARDTEC, 517536</span>",Onward Technologies,OT,Onward Technologies,IT,Information Technology,https://mmb.moneycontrol.com/forum-topics/stocks/onward-tech-10025.html,675,294.85,10.00,14.39,20.62,91.75,11.97,11.81,17.84,98.87,98.87,216.58,22.88,16.98,16.00,11.94,11.94,10.56,7.84,7.38,5.51,5.51,12.07,14.97,8.63,0.00,1.64,3.87,3.87,0.00,41.73,27.92,58.27,72.08,23.36,23.36,546.16,1.11,10.52,1.16,58.26,2.55,1.16,0.05,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/ceramicsgranite/orientaltrimex/OT6,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=OT6&type=stock,"Oriental Trimex&nbsp;<span>INE998H01012, ORIENTALTL, 532817</span>",Oriental Trimex,OT6,Oriental Trimex,CC,Cement & Construction,https://mmb.moneycontrol.com/forum-topics/stocks/oriental-trimex-246704.html,75,10.45,10.00,0.00,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/textiles-weaving/orbitexports/OE,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=OE&type=stock,"Orbit Exports&nbsp;<span>INE231G01010, ORBTEXP, 512626</span>",Orbit Exports,OE,Orbit Exports,MF,Manufacturing,https://mmb.moneycontrol.com/forum-topics/stocks/orbit-exports-55281.html,475,179.00,10.00,16.68,10.75,98.01,14.74,14.71,19.63,103.26,103.26,82.27,25.34,19.94,19.24,14.23,14.74,30.79,24.23,23.38,17.30,17.91,14.27,17.83,11.79,0.04,0.70,3.34,1.83,1.64,0.00,0.00,0.00,0.00,36.23,36.23,383.99,1.76,5.73,1.72,0.00,1.37,1.72,0.10,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/constructioncontracting-real-estate/omaxe/O02,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=O02&type=stock,"Omaxe&nbsp;<span>INE800H01010, OMAXE, 532880</span>",Omaxe,O02,Omaxe,RE,Retail & Real Estate,https://mmb.moneycontrol.com/forum-topics/stocks/omaxe-246783.html,"1,538",81.90,10.00,-39.60,--,5.06,-37.51,-37.51,-35.45,-11.22,-11.22,85.35,-29.07,-31.08,-41.76,-37.46,-37.51,-34.06,-36.41,-48.92,-43.89,-43.94,0.00,-61.52,-4.61,-3.62,0.11,0.95,0.16,0.19,0.00,0.00,0.00,0.00,-2.72,-2.72,"1,437.16",0.92,-2.70,0.92,0.00,-6.96,0.92,-0.48,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/computers-software-mediumsmall/orchasp/CI27,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=CI27&type=stock,"ORCHASP&nbsp;<span>INE215B01022, ORCHASP, 532271</span>",ORCHASP,CI27,ORCHASP,IT,Information Technology,https://mmb.moneycontrol.com/forum-topics/stocks/cybermate-info-85070.html,93,2.95,2.00,-0.32,--,3.46,-0.42,-0.42,-0.33,3.51,3.51,0.66,-0.32,-0.32,-0.33,-0.33,-0.33,-49.04,-49.16,-49.86,-49.91,-49.91,-9.38,-9.24,-5.22,0.00,0.11,1.49,1.49,0.00,0.00,0.00,0.00,0.00,-69.86,-69.86,70.30,3.33,-6.80,3.35,0.00,0.63,3.35,-0.15,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/ceramicsgranite/orientbell/OCI,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=OCI&type=stock,"Orient Bell&nbsp;<span>INE607D01018, ORIENTBELL, 530365</span>",Orient Bell,OCI,Orient Bell,CC,Cement & Construction,https://mmb.moneycontrol.com/forum-topics/stocks/orient-bell-113375.html,433,291.25,10.00,2.94,100.43,212.96,1.94,1.93,17.11,215.76,215.76,457.18,21.01,5.64,2.38,1.74,1.94,4.59,1.23,0.51,0.38,0.42,0.89,2.18,0.53,0.14,1.24,1.55,1.14,8.90,0.00,0.00,0.00,0.00,6.44,6.44,343.08,0.51,11.15,0.50,0.00,1.06,0.50,0.01,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/auto-ancillaries/omaxautos/OA,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=OA&type=stock,"Omax Autos&nbsp;<span>INE090B01011, OMAXAUTO, 520021</span>",Omax Autos,OA,Omax Autos,AU,Automotive,https://mmb.moneycontrol.com/forum-topics/stocks/omax-autos-26741.html,290,132.73,10.00,0.00,--,94.36,0.15,0.15,18.88,94.26,94.26,511.52,26.65,7.93,-1.78,0.15,0.15,5.21,1.54,-0.34,0.03,0.03,0.16,0.07,0.04,1.32,148.49,0.87,0.72,24.07,0.00,0.00,0.00,0.00,0.60,0.60,329.33,0.30,5.77,0.08,0.00,0.45,0.08,0.00,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/packaging/oriconenterprises/OE03,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=OC04&type=stock,"Oricon Enterprises&nbsp;<span>INE730A01022, ORICONENT, 513121</span>",Oricon Enterprises,OC04,Oricon Enterprises,MF,Manufacturing,https://mmb.moneycontrol.com/forum-topics/stocks/oricon-ent-57681.html,869,53.23,2.00,9.18,6.03,86.81,8.86,8.86,9.45,79.72,79.72,10.99,1.32,0.77,0.14,8.91,8.86,11.99,7.05,1.27,81.09,80.65,11.11,0.95,10.40,0.01,0.12,6.24,5.74,1.59,0.00,0.00,0.00,0.00,3.10,3.10,593.58,3.44,28.68,3.62,0.00,0.50,3.62,0.22,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/paperforest-products/orientpaperindustries/OPI,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=OPI&type=stock,"Orient Paper and Industries&nbsp;<span>INE592A01026, ORIENTPPR, 502420</span>",Orient Paper and Industries,OPI,Orient Paper and Industries,CG,Conglomerates,https://mmb.moneycontrol.com/forum-topics/stocks/orient-paper-52081.html,579,26.28,1.00,0.00,--,--,8.17,8.17,11.02,39.74,40.21,86.00,16.51,13.66,11.87,8.17,8.17,19.19,15.87,13.79,9.50,9.50,20.55,11.96,9.05,0.61,95.35,1.18,0.82,11.04,18.36,13.60,81.64,86.40,7.63,7.63,"1,397.10",0.84,4.39,0.59,81.63,1.27,0.59,0.16,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/software/orienttechnologies/OTL,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=OTL&type=stock,"Orient Technologies&nbsp;<span>INE0PPK01015, ORIENTTECH, 544235</span>",Orient Technologies,OTL,Orient Technologies,,,https://mmb.moneycontrol.com/forum-topics/stocks/orient-technologies-531650.html,"1,770",354.30,10.00,0.00,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/consumer-goods-electronic/orientelectriclimited/ORIEN54130,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=ORIEN54130&type=stock,"Orient Electric Limited&nbsp;<span>INE142Z01019, ORIENTELEC, 541301</span>",Orient Electric Limited,ORIEN54130,Orient Electric Limited,,,https://mmb.moneycontrol.com/forum-topics/stocks/orient-electric-limited-510788.html,"4,248",197.09,1.00,0.00,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/orchidpharma/OCP,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=OCP&type=stock,"Orchid Pharma&nbsp;<span>INE191A01027, ORCHPHARMA, 524372</span>",Orchid Pharma,OCP,Orchid Pharma,PH,Pharmaceuticals,https://mmb.moneycontrol.com/forum-topics/stocks/orchid-pharma-6044.html,"3,774",720.15,10.00,16.80,44.29,241.38,19.65,19.65,25.69,249.86,249.86,181.77,28.52,21.71,18.84,18.88,19.65,15.69,11.94,10.36,10.38,10.80,7.86,7.85,5.90,0.14,0.57,2.83,1.68,3.12,0.00,0.00,0.00,0.00,9.95,9.95,"3,934.97",4.27,27.20,4.27,0.00,3.11,4.27,0.03,,,,,,,,,,,,,,,,,,,,,,
https://www.moneycontrol.com/india/stockpricequote/miningminerals/orissamineralsdevelopmentcompany/OMD,http://arjun.in.com/dashboard/api/profilingSuggestions.php?id=OMD&type=stock,"Orissa Minerals Development Company&nbsp;<span>INE725E01024, ORISSAMINE, 590086</span>",Orissa Minerals Development Company,OMD,Orissa Minerals Development Company,MM,Metals & Mining,https://mmb.moneycontrol.com/forum-topics/stocks/orissa-minerals-509169.html,"3,394","4,745.70",1.00,0.00,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
